Index,Area,Perimeter,Solidity,Compactness,Extent,Convex hull(convex area),Type_MAMRA,Type_REGULAR,Type_SANORA,L,W,D,Length A,Length B
2135,1.5522065958768179,1.6104112192998925,0.28204983869575806,0.3035001417447821,0.4812456566780952,1.5342241012045439,False,True,False,True,True,False,6.30816985743345,-0.2825554098588391
2136,1.584602606231185,0.8021578095097764,0.6540654083016659,-0.510317739542006,0.7094820666272942,1.5139604953772805,False,True,False,True,True,False,6.022567238563463,-0.010641882751432078
2137,1.7629801906795877,1.5161480299517156,0.39957640840702785,0.060012152783643274,0.8238182257911607,1.727553650735021,False,True,False,True,True,False,6.328662967059131,0.15064489216867644
2138,1.7827152742549244,2.083514084956399,0.1411369480545833,0.6425070327718723,0.6219926350530963,1.786518285369294,False,True,False,True,True,False,6.653534221070899,0.06095203367262177
2139,1.9237630774551255,1.2263859623131312,0.6563656773522254,-0.30635113208961695,0.8093914439666632,1.8480465997702742,False,True,False,True,True,False,6.588856863122432,0.34226136215325714
2140,1.9933074804218913,1.327907894150998,0.5199133587152793,-0.25145227081604055,1.09638569423932,1.9379861050105198,False,True,False,True,True,False,6.592551946565661,0.5773265471718881
2141,-0.027615866510620608,0.610325691294575,-0.42924996082463307,0.7026755348845222,-0.850973288649865,0.009607255833678992,False,True,False,True,False,True,4.69413784880083,-3.3842168926510543
2142,0.0013700374906553004,0.5796661779358642,0.016568780047374627,0.6104118328775721,-0.5116739792260898,0.0028644268582291034,False,True,False,True,False,True,4.6721026648302795,-3.359533654864134
2143,0.041021593277131604,0.34149924996432784,0.04122377679064876,0.20604409662346668,-0.6138249035274251,0.04096843434970374,False,True,False,True,False,True,4.6250405922739715,-3.228705862735934
2144,-0.030844584227909165,0.8802041985035888,-0.9250303931307389,1.1457439893308075,-1.0368037724156467,0.04795709563155024,False,True,False,True,False,True,4.824221399140521,-3.353778676281687
2145,-0.028813031506918614,3.5851521456927724,-3.0253808347941646,7.1694022593564135,-1.1112978388080397,0.24859137655209826,False,True,False,True,False,True,5.321638848397595,-3.1916059789805646
2146,0.021141398793152636,2.572983313008167,-3.0569275251663615,4.387975510443223,-1.9017440669320962,0.3098036208448543,False,True,False,True,False,True,5.850577047534598,-3.2538359135498007
2147,0.38170572904181505,1.5610697594754945,-0.7679502403300206,1.5450897215683792,0.5094955715009505,0.4661178488121848,False,True,False,True,False,True,6.917747424722917,-2.8018018060461465
2148,0.2189638449996076,2.873340828466519,-2.280712883967065,4.415647958015385,-0.5331653175456881,0.45098160251833636,False,True,False,True,False,True,5.685553656326177,-2.6943911698144216
2149,-0.7664480578622916,-1.027011011638924,0.5815422550536606,-0.6832713025221475,0.4197612113231198,-0.8010072150586874,False,True,False,False,True,True,-0.5749131450162643,-3.345476796457188
2150,-0.7266876688943337,-0.9295168552638163,0.34160530371520875,-0.5953439714900197,0.473776860205032,-0.7500848087336752,False,True,False,False,True,True,-0.4116073379174227,-3.2381676477420775
2151,-0.7452981429276936,-0.9912716626243755,0.46112735580042175,-0.6602680259691661,0.3993180409643769,-0.7743870881660259,False,True,False,False,True,True,-0.4718071872120569,-3.3151759064304347
2152,-0.7500142474585645,-0.991271666242541,0.5582139406137883,-0.6536838553797395,0.46771499404648126,-0.7836584780072695,False,True,False,False,True,True,-0.4949945726913757,-3.3216925438009444
2153,-0.7204478998227198,-0.9699002561897806,0.5942390597300804,-0.6632641126406139,0.44908176794358917,-0.7561252596908491,False,True,False,False,True,True,-0.13196937150909754,-3.4355953666153485
2154,-0.7243658943560588,-0.9857560463254001,0.6402897160708653,-0.6809082252588391,0.48077483279672434,-0.7622008295489368,False,True,False,False,True,True,-0.14549702108352758,-3.437755074559685
2155,-0.6329822996386445,-0.8958816380068007,0.6514453574991451,-0.6723935945753913,0.32628001318519023,-0.6726125133178291,False,True,False,False,True,True,0.162654583243767,-3.256816230126836
2156,-0.6287378055608607,-0.9070933757141237,0.679562456929535,-0.6932898618280201,0.42716619161300234,-0.6698732390465526,False,True,False,False,True,True,0.20528469929891624,-3.2729637983645135
2157,-0.269152973945533,-0.023694514539152573,-0.3817056775146067,0.09777102437139959,0.4346251178077622,-0.24286252283564005,False,True,False,True,True,False,0.9746485000087053,-2.318228861778415
2158,-0.3035442592937302,-0.20939473380415302,-0.22286826329699314,-0.12701251695263135,0.01989535223066215,-0.28932482874459947,False,True,False,True,True,False,0.9924761388184675,-2.396280465728344
2159,-0.21952504318990668,0.22902085957106755,-0.5685450554307162,0.40976468495971086,0.49605571681426885,-0.17789255614510727,False,True,False,True,True,False,1.1606922000215274,-2.1504730112942636
2160,-0.2460440617442655,-0.023258727176564794,-0.7677287011828828,0.06540196655415878,0.17996441795867993,-0.1905704793749896,False,True,False,True,True,False,1.1253484187401308,-2.187358866920534
2161,0.5165863186247235,1.008538381616872,-0.4694342689512145,0.5426486551452686,0.5216985504940012,0.5750215605458833,False,True,False,True,True,False,3.394033859385098,-1.2429582400296295
2162,0.452918907457966,0.6985317464312557,-0.38293614817846666,0.2071841870246835,0.06068158265608413,0.5003236583022275,False,True,False,True,True,False,3.0210555128439522,-1.3037609854625716
2163,0.4754110982975043,0.5893900629187138,-0.1656609438526205,0.04752056121623017,0.08098327070654004,0.5010962741223312,False,True,False,True,True,False,3.3481467644138916,-1.3268579365211441
2164,0.43216804752213395,0.5415674133599245,-0.3422850235850988,0.031059836602433274,-0.3301589891475558,0.4748273362388076,False,True,False,True,True,False,3.1704799713005576,-1.3569920252829653
2165,-0.5510671917101326,-0.1712959656100478,-0.473944306132725,0.329805217690189,-1.0730125783692914,-0.5274660958410875,False,True,False,True,False,True,1.0517435087525178,-3.34023863384219
2166,-0.5431949249162943,0.0103764849116429,-0.8250172993459054,0.6349882383960855,-1.5201854795918925,-0.49786086237075283,False,True,False,True,False,True,1.3568183331206505,-3.5119541721858276
2167,-0.5795089298040004,-0.2723821147372551,-0.527490311514085,0.21068813920056007,-0.6930629454327218,-0.5536999148236972,False,True,False,True,False,True,1.4708527882585856,-3.612822045547717
2168,-0.5517201907990225,0.5105468877149458,-2.451351771535067,1.6363325314949633,-3.2937139774160675,-0.39893091849657397,False,True,False,True,False,True,1.6861362810947378,-3.4056475057718036
